Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.53-54.230.62.60-56852-443-6,54.230.62.60,443,192.168.0.53,56852,6,20/07/2021 05:25:11,1233,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1622.0600162206003,1233.0,0.0,1233.0,1233.0,1233.0,1233.0,0.0,1233.0,1233.0,0,0,0,0,0,0,0,0,0,40,0,1622.0600162206003,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,133,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-54.230.62.60-56851-443-6,54.230.62.60,443,192.168.0.53,56851,6,20/07/2021 05:25:11,654,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3058.1039755351685,654.0,0.0,654.0,654.0,654.0,654.0,0.0,654.0,654.0,0,0,0,0,0,0,0,0,0,40,0,3058.1039755351685,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,133,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-54.230.62.60-56850-443-6,54.230.62.60,443,192.168.0.53,56850,6,20/07/2021 05:25:11,111,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,18018.018018018018,111.0,0.0,111.0,111.0,111.0,111.0,0.0,111.0,111.0,0,0,0,0,0,0,0,0,0,40,0,18018.018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,135,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-54.230.62.60-56849-443-6,54.230.62.60,443,192.168.0.53,56849,6,20/07/2021 05:25:11,706,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2832.8611898016998,706.0,0.0,706.0,706.0,706.0,706.0,0.0,706.0,706.0,0,0,0,0,0,0,0,0,0,40,0,2832.8611898016998,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,135,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-13.225.134.116-56860-443-6,192.168.0.53,56860,13.225.134.116,443,6,20/07/2021 05:25:12,93,2,0,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0,0,0,0,258064.51612903227,21505.376344086024,93.0,0.0,93.0,93.0,93.0,93.0,0.0,93.0,93.0,0,0,0,0,0,1,0,0,0,40,0,21505.376344086024,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,1,0,0,1,0,0,0,0.0,24.0,12.0,0.0,0,0,0,0,0,0,2,24,0,0,517,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-13.225.134.116-56855-443-6,192.168.0.53,56855,13.225.134.116,443,6,20/07/2021 05:25:12,55,2,0,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0,0,0,0,436363.63636363635,36363.63636363636,55.0,0.0,55.0,55.0,55.0,55.0,0.0,55.0,55.0,0,0,0,0,0,1,0,0,0,40,0,36363.63636363636,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,1,0,0,1,0,0,0,0.0,24.0,12.0,0.0,0,0,0,0,0,0,2,24,0,0,517,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-13.225.134.116-56856-443-6,192.168.0.53,56856,13.225.134.116,443,6,20/07/2021 05:25:12,58,2,0,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0,0,0,0,413793.1034482759,34482.75862068965,58.0,0.0,58.0,58.0,58.0,58.0,0.0,58.0,58.0,0,0,0,0,0,1,0,0,0,40,0,34482.75862068965,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,1,0,0,1,0,0,0,0.0,24.0,12.0,0.0,0,0,0,0,0,0,2,24,0,0,517,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-13.225.134.116-56857-443-6,192.168.0.53,56857,13.225.134.116,443,6,20/07/2021 05:25:12,43,2,0,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0,0,0,0,558139.5348837209,46511.62790697674,43.0,0.0,43.0,43.0,43.0,43.0,0.0,43.0,43.0,0,0,0,0,0,1,0,0,0,40,0,46511.62790697674,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,1,0,0,1,0,0,0,0.0,24.0,12.0,0.0,0,0,0,0,0,0,2,24,0,0,517,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-13.225.134.116-56858-443-6,192.168.0.53,56858,13.225.134.116,443,6,20/07/2021 05:25:12,39,2,0,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0,0,0,0,615384.6153846154,51282.05128205128,39.0,0.0,39.0,39.0,39.0,39.0,0.0,39.0,39.0,0,0,0,0,0,1,0,0,0,40,0,51282.05128205128,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,1,0,0,1,0,0,0,0.0,24.0,12.0,0.0,0,0,0,0,0,0,2,24,0,0,517,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-13.225.134.116-56859-443-6,192.168.0.53,56859,13.225.134.116,443,6,20/07/2021 05:25:12,34,2,0,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0,0,0,0,705882.3529411765,58823.529411764706,34.0,0.0,34.0,34.0,34.0,34.0,0.0,34.0,34.0,0,0,0,0,0,1,0,0,0,40,0,58823.529411764706,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,1,0,0,1,0,0,0,0.0,24.0,12.0,0.0,0,0,0,0,0,0,2,24,0,0,517,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-13.225.134.116-56860-443-6,13.225.134.116,443,192.168.0.53,56860,6,20/07/2021 05:25:12,86,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,23255.81395348837,86.0,0.0,86.0,86.0,86.0,86.0,0.0,86.0,86.0,0,0,0,0,0,0,0,0,0,40,0,23255.81395348837,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,162,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-13.225.134.116-56856-443-6,13.225.134.116,443,192.168.0.53,56856,6,20/07/2021 05:25:12,772,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2590.6735751295337,772.0,0.0,772.0,772.0,772.0,772.0,0.0,772.0,772.0,0,0,0,0,0,0,0,0,0,40,0,2590.6735751295337,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,179,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-13.225.134.116-56855-443-6,13.225.134.116,443,192.168.0.53,56855,6,20/07/2021 05:25:12,772,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2590.6735751295337,772.0,0.0,772.0,772.0,772.0,772.0,0.0,772.0,772.0,0,0,0,0,0,0,0,0,0,40,0,2590.6735751295337,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,160,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-13.225.134.116-56857-443-6,13.225.134.116,443,192.168.0.53,56857,6,20/07/2021 05:25:12,123,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16260.162601626014,123.0,0.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,0,0,0,0,0,0,0,0,0,40,0,16260.162601626014,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,166,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-13.225.134.116-56858-443-6,13.225.134.116,443,192.168.0.53,56858,6,20/07/2021 05:25:12,123,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16260.162601626014,123.0,0.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,0,0,0,0,0,0,0,0,0,40,0,16260.162601626014,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,164,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-13.225.134.116-56859-443-6,13.225.134.116,443,192.168.0.53,56859,6,20/07/2021 05:25:12,117,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,17094.017094017094,117.0,0.0,117.0,117.0,117.0,117.0,0.0,117.0,117.0,0,0,0,0,0,0,0,0,0,40,0,17094.017094017094,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,162,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-23.50.0.157-54892-443-6,192.168.0.53,54892,23.50.0.157,443,6,20/07/2021 05:24:52,20083628,13,15,1773.0,5645.0,1053.0,0.0,136.38461538461536,309.5848129515665,1460.0,0.0,376.33333333333337,552.9162513006657,369.35557659203806,1.3941704158232764,743838.074074074,3813515.071159949,1.9824771E7,0.0,2.0083628E7,1673635.6666666667,5716533.70039075,1.9825007E7,50.0,2.0080035E7,1434288.2142857143,5305098.15467962,1.9865603E7,0.0,0,0,0,0,272,312,0.6472934073465212,0.7468770084767553,0.0,1460.0,255.79310344827599,458.99271541919023,210674.31280788177,0,0,0,1,0,0,0,0,1.0,264.92857142857144,136.3846153846154,376.3333333333333,0,0,0,0,0,0,13,1773,15,5645,64240,501,5,20,258621.0,0.0,258621.0,258621.0,1.9824771E7,0.0,1.9824771E7,1.9824771E7,No Label
172.217.26.142-192.168.0.53-443-60073-6,192.168.0.53,60073,172.217.26.142,443,6,20/07/2021 05:24:14,63558966,8,8,582.0,5472.0,517.0,0.0,72.75000000000001,180.8888767013763,1430.0,0.0,684.0,664.5075512846229,95.25013355314812,0.25173474345067226,4237264.4,1.2208041470581757E7,4.4953096E7,0.0,6.3558966E7,9079852.285714285,1.722836405347975E7,4.4953096E7,255.0,4.5195019E7,6456431.285714286,1.7023678947931796E7,4.5062457E7,0.0,0,0,0,0,172,184,0.12586737172533613,0.12586737172533613,0.0,1430.0,356.11764705882354,556.1749817225849,309330.6102941177,0,0,0,1,0,0,0,0,1.0,378.375,72.75,684.0,0,0,0,0,0,0,8,582,8,5472,64240,261,3,20,242768.0,0.0,242768.0,242768.0,4.4953096E7,0.0,4.4953096E7,4.4953096E7,No Label
192.168.0.53-117.18.232.200-65103-443-6,192.168.0.53,65103,117.18.232.200,443,6,20/07/2021 05:24:41,43562013,2,4,1.0,81.0,1.0,0.0,0.5,0.7071067811865476,57.0,0.0,20.25,26.98610753702727,1.8823739848753087,0.13773468182014453,8712402.6,1.9463408347060896E7,4.3529597E7,0.0,4.3561887E7,4.3561887E7,0.0,4.3561887E7,4.3561887E7,4.3529791E7,1.4509930333333332E7,2.5131768542877007E7,4.3529597E7,0.0,0,0,0,0,40,92,0.04591156060671484,0.09182312121342968,0.0,57.0,11.857142857142858,21.767166186932183,473.8095238095238,0,0,0,0,1,0,0,0,2.0,13.833333333333334,0.5,20.25,0,0,0,0,0,0,2,1,4,81,513,135,0,20,32222.0,0.0,32222.0,32222.0,4.3529597E7,0.0,4.3529597E7,4.3529597E7,No Label
192.168.0.53-117.18.232.200-65103-443-6,192.168.0.53,65103,117.18.232.200,443,6,20/07/2021 05:25:24,28,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,71428.57142857143,28.0,0.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,0,0,0,0,0,0,0,0,0,40,0,71428.57142857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-211.249.219.23-64439-443-6,192.168.0.53,64439,211.249.219.23,443,6,20/07/2021 05:24:42,44980477,2,4,1.0,61.0,1.0,0.0,0.5,0.7071067811865476,38.0,0.0,15.25,18.64358692240668,1.3783757784516157,0.1333912043662854,8996095.4,2.0114094268498264E7,4.4977281E7,23.0,4.498039E7,4.498039E7,0.0,4.498039E7,4.498039E7,4.4977472E7,1.4992490666666668E7,2.596759015582078E7,4.4977281E7,81.0,0,0,0,0,40,92,0.0444637347887618,0.0889274695775236,0.0,38.0,9.0,15.318833724101411,234.6666666666667,0,0,0,0,1,0,0,0,2.0,10.5,0.5,15.25,0,0,0,0,0,0,2,1,4,61,517,15,0,20,3005.0,0.0,3005.0,3005.0,4.4977281E7,0.0,4.4977281E7,4.4977281E7,No Label
192.168.0.53-211.249.219.23-54992-443-6,192.168.0.53,54992,211.249.219.23,443,6,20/07/2021 05:24:42,44990353,2,4,1.0,61.0,1.0,0.0,0.5,0.7071067811865476,38.0,0.0,15.25,18.64358692240668,1.3780732060493057,0.13336192316606185,8998070.6,2.01182840001367E7,4.4986751E7,20.0,4.4990261E7,4.4990261E7,0.0,4.4990261E7,4.4990261E7,4.4986962E7,1.4995654E7,2.597305188936408E7,4.4986751E7,99.0,0,0,0,0,40,92,0.044453974388687284,0.08890794877737457,0.0,38.0,9.0,15.318833724101411,234.6666666666667,0,0,0,0,1,0,0,0,2.0,10.5,0.5,15.25,0,0,0,0,0,0,2,1,4,61,515,12,0,20,3391.0,0.0,3391.0,3391.0,4.4986751E7,0.0,4.4986751E7,4.4986751E7,No Label
192.168.0.53-203.217.238.37-61634-443-6,192.168.0.53,61634,203.217.238.37,443,6,20/07/2021 05:24:42,44958728,3,3,1.0,61.0,1.0,0.0,0.33333333333333337,0.5773502691896257,38.0,0.0,20.333333333333332,19.139836293274122,1.3790425743361778,0.13345573300027527,8991745.6,2.010434713804984E7,4.4955495E7,23.0,4.4958728E7,2.2479364E7,3.1790511133663643E7,4.495865E7,78.0,4.4955568E7,2.2477784E7,3.1788283747302905E7,4.4955495E7,73.0,0,0,0,0,60,72,0.06672786650013764,0.06672786650013764,0.0,38.0,9.0,15.318833724101411,234.6666666666667,0,0,0,0,1,0,0,0,1.0,10.5,0.3333333333333333,20.333333333333332,0,0,0,0,0,0,3,1,3,61,517,11,0,20,3059.0,0.0,3059.0,3059.0,4.4955495E7,0.0,4.4955495E7,4.4955495E7,No Label
192.168.0.53-121.53.104.76-52286-443-6,192.168.0.53,52286,121.53.104.76,443,6,20/07/2021 05:24:43,44989691,2,4,1.0,77.0,1.0,0.0,0.5,0.7071067811865476,46.0,0.0,19.25,23.05609102457165,1.7337305117298982,0.1333638855176845,8997938.2,2.0118037136746883E7,4.4986177E7,24.0,4.4989606E7,4.4989606E7,0.0,4.4989606E7,4.4989606E7,4.4986358E7,1.4995452666666668E7,2.5972729150569376E7,4.4986177E7,72.0,0,0,0,0,40,92,0.04445462850589483,0.08890925701178966,0.0,46.0,11.285714285714286,19.093753653261285,364.5714285714286,0,0,0,0,1,0,0,0,2.0,13.166666666666666,0.5,19.25,0,0,0,0,0,0,2,1,4,77,514,42,0,20,3333.0,0.0,3333.0,3333.0,4.4986177E7,0.0,4.4986177E7,4.4986177E7,No Label
192.168.0.53-211.249.219.23-58059-443-6,192.168.0.53,58059,211.249.219.23,443,6,20/07/2021 05:24:43,44974858,2,4,1.0,61.0,1.0,0.0,0.5,0.7071067811865476,38.0,0.0,15.25,18.64358692240668,1.3785479878557927,0.13340786979249608,8994971.6,2.011192739314879E7,4.4972281E7,0.0,4.4974761E7,4.4974761E7,0.0,4.4974761E7,4.4974761E7,4.4972421E7,1.4990807E7,2.596471812699701E7,4.4972281E7,0.0,0,0,0,0,40,92,0.044469289930832025,0.08893857986166405,0.0,38.0,9.0,15.318833724101411,234.6666666666667,0,0,0,0,1,0,0,0,2.0,10.5,0.5,15.25,0,0,0,0,0,0,2,1,4,61,517,12,0,20,2437.0,0.0,2437.0,2437.0,4.4972281E7,0.0,4.4972281E7,4.4972281E7,No Label
192.168.0.53-211.249.219.23-58059-443-6,192.168.0.53,58059,211.249.219.23,443,6,20/07/2021 05:25:28,33,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,60606.0606060606,33.0,0.0,33.0,33.0,33.0,33.0,0.0,33.0,33.0,0,0,0,0,0,0,0,0,0,40,0,60606.0606060606,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,517,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-34.120.77.189-58070-443-6,192.168.0.53,58070,34.120.77.189,443,6,20/07/2021 05:24:49,44962043,2,2,1.0,73.0,1.0,0.0,0.5,0.7071067811865476,73.0,0.0,36.5,51.61879502661797,1.6458326860280792,0.08896392897449076,1.4987347666666668E7,2.595553946819186E7,4.4958223E7,207.0,4.4962043E7,4.4962043E7,0.0,4.4962043E7,4.4962043E7,4.4958223E7,4.4958223E7,0.0,4.4958223E7,4.4958223E7,0,0,0,0,40,52,0.04448196448724538,0.04448196448724538,0.0,73.0,15.0,32.42684073418192,1051.5,0,0,0,0,1,0,0,0,1.0,18.75,0.5,36.5,0,0,0,0,0,0,2,1,2,73,510,287,0,20,3613.0,0.0,3613.0,3613.0,4.4958223E7,0.0,4.4958223E7,4.4958223E7,No Label
172.67.188.214-192.168.0.53-443-61323-6,192.168.0.53,61323,172.67.188.214,443,6,20/07/2021 05:24:27,84445021,4,4,2.0,63.0,1.0,0.0,0.5,0.5773502691896257,39.0,0.0,15.75,19.189841062395487,0.7697315866615748,0.09473619528142459,1.206357442857143E7,2.06077311817742E7,4.5001073E7,19.0,8.4445021E7,2.8148340333333336E7,2.454539657337107E7,4.509179E7,78.0,8.4354207E7,2.8118069E7,2.452450316733018E7,4.5090047E7,85.0,0,0,0,0,80,104,0.047368097640712294,0.047368097640712294,0.0,39.0,7.333333333333332,14.212670403551895,202.0,0,0,0,0,1,0,0,0,1.0,8.25,0.5,15.75,0,0,0,0,0,0,4,2,4,63,514,67,1,20,89845.5,1232.4871196081524,90717.0,88974.0,4.2132574E7,4056670.189453661,4.5001073E7,3.9264075E7,No Label
172.67.39.148-192.168.0.53-443-60140-6,192.168.0.53,60140,172.67.39.148,443,6,20/07/2021 05:24:28,84137326,4,4,2.0,63.0,1.0,0.0,0.5,0.5773502691896257,39.0,0.0,15.75,19.189841062395487,0.7725465389760544,0.095082650950899,1.2019617999999998E7,2.0519977536961827E7,4.5001471E7,0.0,8.4137326E7,2.8045775333333336E7,2.4479616900925253E7,4.512382E7,166.0,8.4014763E7,2.8004921E7,2.4452301782797076E7,4.5123206E7,0.0,0,0,0,0,80,104,0.0475413254754495,0.0475413254754495,0.0,39.0,7.333333333333332,14.212670403551895,202.0,0,0,0,0,1,0,0,0,1.0,8.25,0.5,15.75,0,0,0,0,0,0,4,2,4,63,510,67,1,20,122042.0,434.16356364854016,122349.0,121735.0,4.1946514E7,4320361.621866623,4.5001471E7,3.8891557E7,No Label
185.168.113.231-192.168.0.53-443-57659-6,185.168.113.231,443,192.168.0.53,57659,6,20/07/2021 05:24:08,119687107,628,477,57454.0,253.0,132.0,0.0,91.48726114649676,24.448719176282438,39.0,0.0,0.5303983228511534,4.356201323063019,482.1488416459093,9.232406294188396,108412.23460144935,177401.5338249411,1301802.0,30.0,1.19646347E8,190823.51993620413,224124.54705960193,1301838.0,490.0,1.19632173E8,251328.09453781505,231656.13838779842,1309267.0,2521.0,1,0,0,0,12560,9540,5.247014617873586,3.98539167631481,0.0,132.0,52.275768535262195,48.78553018356134,2380.0279552911747,0,1,0,0,1,0,0,0,0.0,52.323076923076925,91.48726114649682,0.5303983228511531,0,0,0,0,0,0,628,57454,477,253,128,507,621,20,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/07/2021 05:24:08,119299248,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.7460231434149526,1355673.2727272727,783404.1643675569,2151190.0,0.0,1.19299248E8,1355673.2727272727,783404.1643675569,2151190.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7460231434149526,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,89,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-62996-6,192.168.0.53,62996,175.207.12.40,80,6,20/07/2021 05:25:11,59093334,187,204,107962.0,25150.0,1194.0,0.0,577.3368983957218,535.358998109675,321.0,0.0,123.28431372549014,127.17416609202353,2252.572176753473,6.616651549902397,151521.3692307693,216171.27008259663,594943.0,51.0,5.9004328E7,317227.5698924729,222147.47211050964,594943.0,967.0,5.9089105E7,291079.3349753695,273544.1478632903,666354.0,322.0,0,0,0,0,3752,4092,3.1644855238663636,3.4521660260360334,0.0,1194.0,339.5714285714286,443.2572702986769,196477.0076726343,0,0,0,1,0,0,0,0,1.0,340.43989769820973,577.336898395722,123.2843137254902,0,0,0,0,0,0,187,107962,204,25150,64240,32038,101,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-62996-6,192.168.0.53,62996,175.207.12.40,80,6,20/07/2021 05:26:10,645,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3100.77519379845,645.0,0.0,645.0,645.0,645.0,645.0,0.0,645.0,645.0,0,0,0,0,0,0,0,0,0,40,0,3100.77519379845,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,511,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-20.44.229.112-60872-443-6,192.168.0.53,60872,20.44.229.112,443,6,20/07/2021 05:24:12,119966339,35,30,25004.0,18647.0,1440.0,0.0,714.4,658.0066690168027,1460.0,0.0,621.5666666666666,660.5127414434905,363.860399207481,0.5418186513135155,1874474.0468749993,8142532.687360809,5.879031E7,0.0,1.19966231E8,3528418.5588235296,1.098010247550141E7,5.879031E7,0.0,1.19899506E8,4134465.7241379316,1.1835582631335447E7,5.8857377E7,0.0,0,0,0,0,700,600,0.29174850455343143,0.2500701467600841,0.0,1460.0,683.1969696969696,657.4295684931867,432213.6375291376,0,0,0,0,1,0,0,0,0.0,693.7076923076924,714.4,621.5666666666667,0,0,0,0,0,0,35,25004,30,18647,515,2049,27,20,115645.6,44653.10836660758,192696.0,76904.0,2.3850245E7,1.9733307564297285E7,5.879031E7,1.0368677E7,No Label
142.250.204.110-192.168.0.53-443-62995-6,192.168.0.53,62995,142.250.204.110,443,6,20/07/2021 05:25:03,70037926,8,8,582.0,5471.0,517.0,0.0,72.75000000000001,180.8888767013763,1430.0,0.0,683.875,664.5312929318786,86.42460372113246,0.22844765563160738,4669195.066666666,1.2852494554922055E7,4.4959418E7,0.0,7.0037926E7,1.0005418E7,1.798539050846286E7,4.4959418E7,288.0,4.5133398E7,6447628.285714285,1.7017852080604713E7,4.5040468E7,0.0,0,0,0,0,172,184,0.11422382781580369,0.11422382781580369,0.0,1430.0,356.05882352941177,556.1505496028295,309303.4338235294,0,0,0,1,0,0,0,0,1.0,378.3125,72.75,683.875,0,0,0,0,0,0,8,582,8,5471,64240,261,3,20,173805.0,0.0,173805.0,173805.0,4.4959418E7,0.0,4.4959418E7,4.4959418E7,No Label
172.67.129.47-192.168.0.53-443-53904-6,192.168.0.53,53904,172.67.129.47,443,6,20/07/2021 05:25:13,60524239,8,7,582.0,2632.0,517.0,0.0,72.75000000000001,180.8888767013763,1460.0,0.0,375.99999999999994,553.7315835914244,53.10269163400799,0.2478345907000995,4323159.928571429,1.2371580645431556E7,4.5003488E7,32.0,6.0524239E7,8646319.857142858,1.698860816286207E7,4.5003488E7,247.0,4.5369913E7,7561652.166666666,1.8401499736972846E7,4.5123367E7,130.0,0,0,0,0,172,164,0.1321784483733864,0.1156561423267131,0.0,1460.0,200.875,404.5670731370346,163674.5166666667,0,0,0,1,0,0,0,0,0.0,214.26666666666668,72.75,376.0,0,0,0,0,0,0,8,582,7,2632,64240,66,3,20,367202.0,0.0,367202.0,367202.0,4.5003488E7,0.0,4.5003488E7,4.5003488E7,No Label
142.250.204.115-192.168.0.53-443-57499-6,192.168.0.53,57499,142.250.204.115,443,6,20/07/2021 05:24:13,106888696,20,19,6023.0,324.0,1430.0,0.0,301.15,519.5016108581478,82.0,0.0,17.052631578947373,31.348353995794007,59.37952503415329,0.3648655232916304,2812860.421052632,1.0381423348200234E7,4.500302E7,0.0,1.06830788E8,5622673.052631579,1.433734072238637E7,4.5061636E7,0.0,1.06830283E8,5935015.722222222,1.4686102888421357E7,4.506111E7,0.0,1,0,0,0,400,404,0.18711052476493867,0.17775499852669174,0.0,1430.0,160.37499999999997,390.286396321786,152323.4711538462,0,1,0,0,1,0,0,0,0.0,164.48717948717947,301.15,17.05263157894737,0,0,0,0,0,0,20,6023,19,324,512,479,17,20,471729.3333333333,522886.1784378445,1059522.0,58314.0,3.5138533333333336E7,1.7085598107929066E7,4.500302E7,1.5409784E7,No Label
